"","t","sigma","pop_size","inference_model","file","demography","replication","sample_size","mutation_rate","recombination_rate","chromosome_length"
"1",0,0.99,25858.0288524659,"Free","results/esmc/demographic_scenario_16/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",16,8,20,1e-08,1e-08,1e+06
"2",113.030660149362,0.99,25858.0288524659,"Free","results/esmc/demographic_scenario_16/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",16,8,20,1e-08,1e-08,1e+06
"3",139.075451288655,0.967457095119822,24367.2212413262,"Free","results/esmc/demographic_scenario_16/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",16,8,20,1e-08,1e-08,1e+06
"4",171.121544593156,0.967457095119822,24367.2212413262,"Free","results/esmc/demographic_scenario_16/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",16,8,20,1e-08,1e-08,1e+06
"5",210.551774253609,0.978851825182394,22047.6516041345,"Free","results/esmc/demographic_scenario_16/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",16,8,20,1e-08,1e-08,1e+06
"6",259.067610374501,0.978851825182394,22047.6516041345,"Free","results/esmc/demographic_scenario_16/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",16,8,20,1e-08,1e-08,1e+06
"7",318.76257981238,0.99,21508.2292466633,"Free","results/esmc/demographic_scenario_16/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",16,8,20,1e-08,1e-08,1e+06
"8",392.212604816788,0.99,21508.2292466633,"Free","results/esmc/demographic_scenario_16/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",16,8,20,1e-08,1e-08,1e+06
"9",482.587157713786,0.99,29115.9331292107,"Free","results/esmc/demographic_scenario_16/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",16,8,20,1e-08,1e-08,1e+06
"10",593.786028113654,0.99,29115.9331292107,"Free","results/esmc/demographic_scenario_16/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",16,8,20,1e-08,1e-08,1e+06
"11",730.607604340972,0.99,42981.7399692766,"Free","results/esmc/demographic_scenario_16/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",16,8,20,1e-08,1e-08,1e+06
"12",898.955930668489,0.99,42981.7399692766,"Free","results/esmc/demographic_scenario_16/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",16,8,20,1e-08,1e-08,1e+06
"13",1106.09547516686,0.99,47424.599446574,"Free","results/esmc/demographic_scenario_16/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",16,8,20,1e-08,1e-08,1e+06
"14",1360.96460176286,0.99,47424.599446574,"Free","results/esmc/demographic_scenario_16/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",16,8,20,1e-08,1e-08,1e+06
