"","t","sigma","pop_size","inference_model","file","demography","replication","sample_size","mutation_rate","recombination_rate","chromosome_length"
"1",0,0.99,28284.9199651909,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"2",121.783238006348,0.99,28284.9199651909,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"3",149.844818766389,0.99,28629.9328168918,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"4",184.372415109882,0.99,28629.9328168918,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"5",226.85594158879,0.99,30730.8231015162,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"6",279.128622378055,0.99,30730.8231015162,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"7",343.446097488156,0.99,34001.5427051076,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"8",422.583756817615,0.99,34001.5427051076,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"9",519.956502147321,0.99,35202.4313481319,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"10",639.766104975872,0.99,35202.4313481319,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"11",787.182518894687,0.99,38931.3619097552,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"12",968.566970387957,0.99,38931.3619097552,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"13",1191.74645474058,0.99,70597.4788394441,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"14",1466.35148194024,0.99,70597.4788394441,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"15",1804.2316467863,0.98187272433863,38885.1718765905,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"16",2219.96695564281,0.98187272433863,38885.1718765905,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"17",2731.49697430717,0.99,29581.2088417759,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"18",3360.89494561364,0.99,29581.2088417759,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"19",4135.32028103981,0.99,47473.1198581883,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"20",5088.19052767413,0.99,47473.1198581883,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"21",6260.62338257457,0.989921026028983,99703.0775185201,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"22",7703.2109794749,0.989921026028983,99703.0775185201,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"23",9478.20301081588,0.99,27600.4492352595,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"24",11662.192889901,0.99,27600.4492352595,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"25",14349.4228648674,0.984832053089914,99196.4007888215,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"26",17655.8507048093,0.984832053089914,99196.4007888215,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"27",21724.1534413025,0.99,59612.4361011851,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"28",26729.8840838468,0.99,59612.4361011851,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"29",32889.0469801913,0.99,90556.8917083853,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"30",40467.4187090438,0.99,90556.8917083853,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"31",49792.0167148468,0.99,37066.9992082984,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"32",61265.2105724133,0.99,37066.9992082984,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"33",75382.084802421,0.709057939374799,37664.6068774348,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"34",92751.8024677792,0.709057939374799,37664.6068774348,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"35",114123.891420228,0.640136301378251,38631.1269548819,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"36",140420.587485839,0.640136301378251,38631.1269548819,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"37",172776.630243554,0.99,48810.2138744472,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
"38",212588.228640818,0.99,48810.2138744472,"Free","results/esmc/demographic_scenario_19/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",19,7,20,1e-08,1e-08,1e+06
