"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",0.989744917582263,0.989744917582263,0.989744917582263,0.989744917582263,0.989744917582263,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212,0.289210347553212
"2",0.99,0.99,0.99,0.99,0.99,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565,0.311792167876565
"3",0.973184554722918,0.973184554722918,0.973184554722918,0.973184554722918,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084,0.298785614516084
"4",0.987914428385969,0.987914428385969,0.987914428385969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969,0.200149662204969
"5",0.99,0.99,0.99,0.99,0.99,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053,0.277594504356053
"6",0.99,0.99,0.99,0.99,0.99,0.99,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474,0.133025942176474
"7",0.99,0.99,0.99,0.99,0.99,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569,0.109892403132569
"8",0.989912683666205,0.989912683666205,0.989912683666205,0.989912683666205,0.989912683666205,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227,0.348711947642227
"9",0.988042561793238,0.988042561793238,0.988042561793238,0.988042561793238,0.988042561793238,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722,0.359510691531722
"10",0.982348150741585,0.982348150741585,0.982348150741585,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493,0.255826197799493
