"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",5.3463158895974,5.44513179249503,5.9126539896995,5.01491026518967,5.07348743777209,5.1084189864443,5.14696174910052,5.18427790060446,5.21452376904845,5.23752686366415,5.25463740069807,5.26743205874204,5.27696217197291,5.28410516077442,5.28955663878616,5.29359359855582,5.296632760142,5.29887590983865,5.30045662900787,5.30154379079611,5.302218140266,5.30245919468984,5.30254403574634,5.30239357940132,5.30189076720626,5.30115340826879,5.30049357876857,5.29960781143302,5.29850668008488,5.29733043664961,5.29585625110483,5.2944124103315,5.29268470810656,5.29077804325408,5.28871613529667,5.28648937564543,5.28396080552981,5.28116917286976,5.27826623820409,5.43994031682138
"2",4.63069531296885,5.0909483988692,5.91313572618322,5.02953163441224,4.97881124476653,5.17895945394502,5.22174375956872,5.22130507455257,5.2152786136084,5.21038247208565,5.20726950423867,5.20518579931602,5.20421076323477,5.2041378301479,5.20446181980566,5.20485359870167,5.20555360327237,5.2064662857822,5.20756925071584,5.20826232983009,5.20956920636207,5.21041049964926,5.21112063819829,5.21185036264699,5.21248858149678,5.21304195496845,5.21309714173374,5.2138228752219,5.21322697076624,5.21298560265167,5.21245133301903,5.2115198449169,5.21038012261232,5.20887647956763,5.20694143111544,5.20465025237715,5.20141770942789,5.19758849032743,5.19323813476707,5.51809195002924
"3",4.76387440225491,5.35469133083754,5.47519138470819,5.12950629178293,5.02668560419106,5.12267312292065,5.19788380410653,5.24178728654869,5.26601853519102,5.27948610399092,5.28710517012086,5.29136944125798,5.29359032777148,5.2940579940383,5.29372843259281,5.29309427812601,5.29142494113847,5.28902829388572,5.28660594627068,5.28394664409042,5.28127438200596,5.27854217938775,5.27578207383619,5.2728932469916,5.27001427630701,5.26739560587278,5.2646707904793,5.26194840684894,5.2594216312632,5.25699092288661,5.25432294563778,5.25174339369349,5.24925136838111,5.24661339145117,5.24386460832008,5.24116196442104,5.23785526741367,5.23450056660694,5.22912701765502,5.41089101582909
"4",4.67740897764699,5.73390060214975,4.91179917752549,5.2910048930121,5.08555568370833,5.18664013200455,5.28293469253011,5.32154756191088,5.33331089607693,5.33421272502734,5.33146405407886,5.32731050519491,5.32272757484415,5.3177484575269,5.31284925349856,5.3083325529662,5.30367517541644,5.2990936228026,5.29492350697475,5.29083853533062,5.28681852110899,5.28291360022585,5.27910085646554,5.27533515789165,5.27163390748287,5.2679798455153,5.26431909654086,5.26076922072346,5.25708644867361,5.25341884974603,5.24985255309872,5.24606288045242,5.24198985127476,5.23793893375143,5.23370325809833,5.22910603566456,5.22391907104786,5.21788907302364,5.20991528271471,5.57502170846975
"5",5.01048410580372,5.2982943023612,5.72019063824014,5.87383693212808,5.02958793315815,5.06307886400057,5.12081812264111,5.16659411403162,5.20426032806976,5.23291672303361,5.25333943027885,5.26734024587021,5.27669864634989,5.28265129964153,5.28655738335284,5.28838040058485,5.28920157972956,5.28898706222094,5.28833205904786,5.28687209536096,5.28503900610167,5.28312728697546,5.28104684760226,5.27872207611308,5.27612838853475,5.27361063526412,5.27105377922968,5.26846099072981,5.26534690853725,5.26241439961438,5.25946120745544,5.25639675797716,5.25310154167252,5.2497983708064,5.24626012044117,5.24272191759819,5.23858401896318,5.23441436458093,5.22967388601535,5.347953504441
"6",5.19493908550033,5.49653552031706,5.70538296477869,4.9312109717147,5.2083481368088,5.24019828655257,5.24020458084513,5.24355716567135,5.24980557367746,5.25622681699239,5.26158802451997,5.26563219075964,5.2684660115762,5.27035301107961,5.27148086756491,5.27204363396106,5.27215926360738,5.27204416126591,5.27162194051273,5.27106240352646,5.27033432282259,5.2695329955511,5.26862133604378,5.26763124390978,5.266587145715,5.26537485821358,5.26431519868819,5.26319147448857,5.26200593018644,5.26073624180459,5.25956723447648,5.25822831992436,5.25684825936552,5.25556644487192,5.25416345329148,5.25272745819175,5.25122201008905,5.24955807588295,5.24804058595443,5.36935143177023
"7",4.80427839512727,5.28561782484399,5.90897972155905,6.19523578542827,5.03825664632714,5.0719760995114,5.16685946759741,5.21158807658838,5.23631125093269,5.25099874196634,5.25943133384918,5.26390213660189,5.2655852409631,5.26559964767161,5.2646205865256,5.26295160617106,5.26085546122199,5.25862417417716,5.25634957848959,5.25418441695609,5.25197094930888,5.24980346668864,5.24786451895586,5.24602014778153,5.24424485199654,5.24260155415315,5.24104793948119,5.23958422762855,5.23810783031757,5.23667400781962,5.23530170274698,5.23383782677255,5.23241921088465,5.23082171102376,5.22926036357583,5.22751726441156,5.22563216216812,5.22355604781223,5.22164063214164,5.42847782374491
"8",4.47420599823809,5.76478377495359,6.01475944547914,6.17769012951098,4.87709505607782,5.09117188061383,5.18045589678386,5.21788203206075,5.23836914062482,5.25083888746602,5.25858798486128,5.26271127315083,5.26450485635591,5.2649016206583,5.26392004690495,5.2622637788346,5.26031863069443,5.25811581170808,5.2558616830808,5.2533961553533,5.25110500909695,5.24896151036697,5.24680552928477,5.24482655073217,5.2428302473256,5.24100057002514,5.23935171399916,5.23765025750728,5.23599937047497,5.23459179575773,5.233060704757,5.23176748336747,5.23048163195663,5.22915161972882,5.22777048736688,5.22682136197934,5.2252738811968,5.22453346768857,5.22479866613563,5.54414111638563
"9",5.24628822906281,5.34103561551675,6.02845493127339,5.19950907193943,5.0273688537757,5.10930626131711,5.17906252994233,5.22038833898906,5.24486172634156,5.2602442431352,5.27073035581665,5.27817652736037,5.28358615684786,5.28749339380775,5.29038602371329,5.29227073251641,5.29357166941998,5.29413730557935,5.29437366070655,5.29412898363641,5.29355744131364,5.29274723247941,5.29173989055518,5.29051038562942,5.28911999862765,5.28760996039456,5.28595334802371,5.28418387759924,5.28229327464541,5.28029237289475,5.27803787444591,5.27602260235221,5.27375937893934,5.27124898149985,5.26854758043495,5.26558266596748,5.26237148810341,5.25868443424025,5.25364390071076,5.34257689311302
"10",4.9814598694382,5.65695269268168,6.03561817370054,5.05127399934794,5.11137106129454,5.18377485582606,5.23272230217988,5.2672668597184,5.28975368488984,5.30327798161264,5.3106604098646,5.31405965615468,5.31465496983229,5.31346918357967,5.31162999053338,5.30929498965412,5.3064289777209,5.3034566051805,5.30048455286856,5.29736712035304,5.29441069716134,5.29154965362442,5.2887593910489,5.28605031714183,5.28347252382825,5.28091623090425,5.27847656019263,5.27635590988716,5.27416775018231,5.27213259925963,5.26980387377403,5.26853752882652,5.26670085915649,5.26436083376172,5.26247094863839,5.26064783677317,5.25855540689542,5.25637434077112,5.25306328615505,5.30333377166063
