"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",4.91931376990589,5.26406290972961,5.32391938241262,5.16017808958417,4.92356857926006,4.73541112234167,4.68086438418102,4.74597329302057,4.81911307437199,4.82537017661769,4.77787313016295,4.72824894619384,4.72806708803168,4.76872167801721,4.82319828829995,4.86517390590121,4.88417002935503,4.87867834834603,4.84897657401142,4.79813644375002,4.73524637288005,4.68001821627917,4.65745377165626,4.69372270374863,4.79797449023813,4.91609836639869,4.69267860926112,4.48305770598784,4.4874743502881,4.51426491110073,4.5361533874732,4.55064596828456,4.55979637751859,4.56455581523452,4.56630468151826,4.56583580884807,4.56360590989408,4.56004915376091,4.55587130329025,4.54376490881381
"2",5.24948932500485,5.2823176479622,4.80614131132567,4.68840695586485,5.0283502838889,5.20479715320754,5.04110478051165,4.62778441348972,4.41338199266344,4.54066179727716,4.78220389311204,4.93029264114012,4.96334690493548,4.93167238946004,4.88853646380944,4.86410346757995,4.86306450722485,4.87676334630879,4.89129993788295,4.88931269475447,4.85607768183387,4.71514195973895,4.437977011139,4.62511880301027,4.65440288426569,4.64705243840379,4.63709364424945,4.62963350411431,4.62443147264545,4.62071650828049,4.61695629603381,4.61467325207657,4.61210424618783,4.60902098512002,4.60563809242769,4.60139485963533,4.59738808141275,4.59240608309822,4.5889507866466,4.57491822333684
"3",5.19230763726743,5.45931691097578,5.43415709312363,5.2642842965965,5.05283610081248,4.83777397364159,4.68315639732904,4.56237024485487,4.46258701639626,4.42268802921227,4.41890360399271,4.41585050405972,4.43201553472845,4.50750072076858,4.64537547161271,4.80155358819958,4.9267901143193,4.9982821848413,5.01593106397303,4.99525695821306,4.96486929625485,4.95668568062539,4.98645402152058,5.0443295419501,5.0446350579552,4.62617922724602,4.6611230130463,4.64762455476002,4.63434806805493,4.626282327641,4.62135201065923,4.61798395433382,4.61568020187475,4.61343327732367,4.61113620130306,4.60890521666889,4.60616591593886,4.60239658731143,4.59847451415769,4.5701965230911
"4",5.41340832930151,5.61031407444471,5.55182226657783,5.53663388307341,5.30407940376692,4.90242243879901,4.60624851070017,4.48340385070257,4.42273378496389,4.38741500883958,4.40782619572256,4.51883732187335,4.69889298308212,4.88549243020298,5.02601792217771,5.10132881509164,5.11803314935373,5.09387771095737,5.051891036892,5.01101657710838,4.99138016856731,4.99513697654699,5.02233226150919,4.9577325259094,4.80579756571631,4.74075397482671,4.72094891821332,4.70333902546595,4.68536055938942,4.67004814206495,4.6566819876779,4.64493869619929,4.63532169146767,4.62619181560926,4.61741125182625,4.60930177441966,4.60049956571515,4.59172724535586,4.58673520172493,4.59295040922797
"5",5.21863640602144,5.37789545311108,5.46016082598191,5.52001322276556,5.49188614468085,5.37993797097066,5.18302990475775,4.96938315913848,4.79856667168868,4.65945464928562,4.53500888845624,4.43751138664659,4.38224048704713,4.37410211876854,4.40575944769011,4.46783586686132,4.53956861144414,4.60132665077,4.63623058950744,4.64160256184036,4.6185603441431,4.57833726434509,4.52766282158991,4.47396466339432,4.42974546915532,4.40507272923197,4.40726202270332,4.43802974665976,4.60622300788466,4.67783789458291,4.60385824611403,4.58591319783898,4.57911271593307,4.57357623703586,4.56878647587104,4.56468543430013,4.56108020524818,4.55753575682562,4.55509957760363,4.46524318081229
"6",5.17412069752034,5.30944743738894,5.07581819463651,4.65137688546551,4.05889291808606,4.44804012815489,4.83524261929177,4.9497648112308,4.93821778930031,4.87050533490523,4.84390652108294,4.90447376356214,4.9877016315873,5.03689707076946,5.05335373836515,5.07393206637887,5.1342382777749,5.23885438451035,5.36437049085339,5.48264980126445,5.57661813514581,5.59516010298106,5.34505154697587,4.68255334793233,4.61182268187179,4.64707296716122,4.66753234112302,4.67648954463829,4.67941864999215,4.67923612367212,4.67710887677251,4.67377806316464,4.66917171544799,4.66344402476525,4.65670433754377,4.64901848398556,4.63987461693714,4.6289172101983,4.61498397382151,4.60338336083238
"7",5.22577864043888,5.57069924056576,5.64631605511063,5.57469201052109,5.41764002599018,5.19264048683768,4.88329220290015,4.50353461482647,4.22603690704708,4.15225854298745,4.23364412960462,4.38574279874606,4.54417627895883,4.67894041864484,4.78492395256296,4.86602159593239,4.92387873867371,4.9562045829173,4.95799311903119,4.92511416957326,4.85762887371718,4.76020055508078,4.64735345198965,4.53296236930593,4.4279958723658,4.34881581699114,4.31167363465457,4.34019984725495,4.44984836663399,4.63674699502911,4.87342725462482,5.1009850690149,5.27788779312423,5.05679506416564,4.70756036611303,4.58696136254742,4.5282156496243,4.49472206033696,4.48707389476017,4.42031054174507
"8",5.22268709094631,5.57651361761723,5.6317900135183,5.3281320251035,4.9094877711191,4.96465764860433,5.00777953527372,4.98381042024776,4.91095156666053,4.78298824985184,4.6408019543299,4.55870994120468,4.56011091839591,4.61739489003931,4.68422234248147,4.72598593914921,4.72928244336544,4.69564996344627,4.64422442040254,4.59057482926074,4.56667951711614,4.58793719010472,4.66251861939634,4.7771727947956,4.88682415589554,4.82314475454076,4.71802571420699,4.67025195194346,4.63038580509943,4.59733135534378,4.56827118065473,4.54376445221881,4.52294267168814,4.50454028813148,4.48823421173452,4.47311870739733,4.4595313129849,4.4468554672169,4.43401715550291,4.46357361268297
"9",7.32189540640563,7.32127387857192,7.32051115257951,7.3204583545263,7.31924297502445,7.3157316708439,7.30820120109907,7.29624555317824,7.28012442324436,7.25948010006613,7.23589720222774,7.212351188194,7.19318366114502,7.1824694068828,7.1822021528624,7.19061975434297,7.20315050091597,7.21476012148968,7.22001374916923,7.22065109012122,7.21448542995611,7.20455673460838,7.19435575324251,7.18747650904375,7.18981562021286,7.20230596975317,7.22002611021846,7.23952105412067,7.25603793473515,7.26617605396742,7.2705277198259,7.2685878510608,7.24743727187579,7.18901607596838,6.97086731380942,6.37959532252788,5.46687421986245,4.26629004661204,1.32235802985871,7.20432948094604
"10",5.11040807165824,4.97040996508583,4.71038285654805,4.98185027186451,5.1663854628022,5.13324834983086,4.90685175554283,4.57405751320746,4.26773591546737,4.08981914529658,4.10865957596421,4.32139559425114,4.6259231817055,4.87486445766647,5.03428280918445,5.1128536246785,5.11750118785396,5.05291690799568,4.93035686686785,4.77849013620054,4.63986588599771,4.55396025441159,4.53918693296378,4.59748434034107,4.71058167847874,4.8465533976554,4.97665493210508,5.08310130062533,5.08543876134905,4.54425565003164,4.64168805281486,4.63364820939958,4.60019809058085,4.57317737514566,4.55211375552746,4.53524067541425,4.5213343783025,4.50846759360017,4.49465424612472,4.47261862255364
