"","t","sigma","pop_size","inference_model","file","demography","replication","sample_size","mutation_rate","recombination_rate","chromosome_length"
"1",0,0.99,28405.2174866708,"Free","results/esmc/demographic_scenario_13/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,0,20,1e-08,1e-08,1e+06
"2",121.524478371025,0.99,28405.2174866708,"Free","results/esmc/demographic_scenario_13/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,0,20,1e-08,1e-08,1e+06
"3",149.526435125965,0.99,28975.6801033481,"Free","results/esmc/demographic_scenario_13/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,0,20,1e-08,1e-08,1e+06
"4",183.980668760561,0.99,28975.6801033481,"Free","results/esmc/demographic_scenario_13/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,0,20,1e-08,1e-08,1e+06
"5",226.373928122262,0.99,31950.6865104876,"Free","results/esmc/demographic_scenario_13/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,0,20,1e-08,1e-08,1e+06
"6",278.535542232403,0.99,31950.6865104876,"Free","results/esmc/demographic_scenario_13/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,0,20,1e-08,1e-08,1e+06
"7",342.716358417377,0.99,38340.8314847875,"Free","results/esmc/demographic_scenario_13/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,0,20,1e-08,1e-08,1e+06
"8",421.685869550059,0.99,38340.8314847875,"Free","results/esmc/demographic_scenario_13/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,0,20,1e-08,1e-08,1e+06
"9",518.85172157914,0.99,50879.4792934405,"Free","results/esmc/demographic_scenario_13/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,0,20,1e-08,1e-08,1e+06
"10",638.406758265062,0.99,50879.4792934405,"Free","results/esmc/demographic_scenario_13/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,0,20,1e-08,1e-08,1e+06
"11",785.509948310618,0.99,61652.098910143,"Free","results/esmc/demographic_scenario_13/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,0,20,1e-08,1e-08,1e+06
