"","t","sigma","pop_size","inference_model","file","demography","replication","sample_size","mutation_rate","recombination_rate","chromosome_length"
"1",0,0.99,28777.2047263498,"Free","results/esmc/demographic_scenario_13/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,7,20,1e-08,1e-08,1e+06
"2",122.94944869285,0.99,28777.2047263498,"Free","results/esmc/demographic_scenario_13/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,7,20,1e-08,1e-08,1e+06
"3",151.279750468182,0.99,29385.0495543123,"Free","results/esmc/demographic_scenario_13/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,7,20,1e-08,1e-08,1e+06
"4",186.13798715672,0.99,29385.0495543123,"Free","results/esmc/demographic_scenario_13/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,7,20,1e-08,1e-08,1e+06
"5",229.028340908338,0.99,32499.4593007374,"Free","results/esmc/demographic_scenario_13/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,7,20,1e-08,1e-08,1e+06
"6",281.801591069435,0.99,32499.4593007374,"Free","results/esmc/demographic_scenario_13/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,7,20,1e-08,1e-08,1e+06
"7",346.734977925932,0.99,38409.6356274784,"Free","results/esmc/demographic_scenario_13/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,7,20,1e-08,1e-08,1e+06
"8",426.630468838174,0.99,38409.6356274784,"Free","results/esmc/demographic_scenario_13/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,7,20,1e-08,1e-08,1e+06
"9",524.935667090273,0.99,46473.8268464819,"Free","results/esmc/demographic_scenario_13/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,7,20,1e-08,1e-08,1e+06
"10",645.892580841506,0.99,46473.8268464819,"Free","results/esmc/demographic_scenario_13/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,7,20,1e-08,1e-08,1e+06
"11",794.720671770165,0.99,53374.477893878,"Free","results/esmc/demographic_scenario_13/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,7,20,1e-08,1e-08,1e+06
"12",977.84208221739,0.99,53374.477893878,"Free","results/esmc/demographic_scenario_13/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,7,20,1e-08,1e-08,1e+06
"13",1203.15875970037,0.99,53306.7133517781,"Free","results/esmc/demographic_scenario_13/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,7,20,1e-08,1e-08,1e+06
"14",1480.39343710912,0.99,53306.7133517781,"Free","results/esmc/demographic_scenario_13/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,7,20,1e-08,1e-08,1e+06
"15",1821.50918236388,0.99,21966.7573111421,"Free","results/esmc/demographic_scenario_13/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,7,20,1e-08,1e-08,1e+06
"16",2241.22562169353,0.99,21966.7573111421,"Free","results/esmc/demographic_scenario_13/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,7,20,1e-08,1e-08,1e+06
"17",2757.65411229869,0.986712759395159,66115.6754799469,"Free","results/esmc/demographic_scenario_13/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",13,7,20,1e-08,1e-08,1e+06
