"","t","sigma","pop_size","inference_model","file","demography","replication","sample_size","mutation_rate","recombination_rate","chromosome_length"
"1",0,0.99,23663.443646775,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"2",100.410342771577,0.99,23663.443646775,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"3",123.547130632983,0.99,24123.0885382341,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"4",152.015151689773,0.99,24123.0885382341,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"5",187.042841261224,0.99,26397.6299618592,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"6",230.141693628458,0.99,26397.6299618592,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"7",283.17148514764,0.99,29480.2670281439,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"8",348.420526226652,0.99,29480.2670281439,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"9",428.704405151398,0.99,31754.5138628254,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"10",527.487484697322,0.99,31754.5138628254,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"11",649.032394276531,0.99,39675.6294012286,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"12",798.583968417829,0.99,39675.6294012286,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"13",982.595568784891,0.99,51047.5490031847,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"14",1209.00755584733,0.99,51047.5490031847,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"15",1487.58992665062,0.99,61411.3165041954,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"16",1830.36390398857,0.99,61411.3165041954,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"17",2252.1206691467,0.99,24754.9711056383,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"18",2771.05962226702,0.99,24754.9711056383,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"19",3409.57371217061,0.99,58059.4457355183,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"20",4195.21572372889,0.99,58059.4457355183,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"21",5161.88721944882,0.987731782002442,303196.759959543,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"22",6351.30143978049,0.987731782002442,303196.759959543,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"23",7814.78328836194,0.99,68486.7101409735,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"24",9615.48407410682,0.99,68486.7101409735,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"25",11831.1065793844,0.99,40936.7227412533,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"26",14557.2580448327,0.99,40936.7227412533,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"27",17911.5757568362,0.979396744023856,65598.5094308664,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"28",22038.803262594,0.979396744023856,65598.5094308664,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"29",27117.03625863,0.99,33878.2316526043,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"30",33365.4076716551,0.99,33878.2316526043,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
"31",41053.5435538776,0.99,40480.0054886588,"Free","results/esmc/demographic_scenario_18/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",18,4,20,1e-08,1e-08,1e+06
