"","t","sigma","pop_size","inference_model","file","demography","replication","sample_size","mutation_rate","recombination_rate","chromosome_length"
"1",0,0.988891233837725,24120.2177341109,"Free","results/esmc/demographic_scenario_15/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,0,20,1e-08,1e-08,1e+06
"2",110.893355758107,0.988891233837725,24120.2177341109,"Free","results/esmc/demographic_scenario_15/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,0,20,1e-08,1e-08,1e+06
"3",136.445664181667,0.979423758614373,23623.7030968427,"Free","results/esmc/demographic_scenario_15/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,0,20,1e-08,1e-08,1e+06
"4",167.885795742233,0.979423758614373,23623.7030968427,"Free","results/esmc/demographic_scenario_15/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,0,20,1e-08,1e-08,1e+06
"5",206.570436525383,0.99,23578.505866375,"Free","results/esmc/demographic_scenario_15/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,0,20,1e-08,1e-08,1e+06
"6",254.168883422417,0.99,23578.505866375,"Free","results/esmc/demographic_scenario_15/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,0,20,1e-08,1e-08,1e+06
"7",312.735076649073,0.99,18376.0442947605,"Free","results/esmc/demographic_scenario_15/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,0,20,1e-08,1e-08,1e+06
"8",384.796230166998,0.99,18376.0442947605,"Free","results/esmc/demographic_scenario_15/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,0,20,1e-08,1e-08,1e+06
"9",473.461884535851,0.99,19775.0962636848,"Free","results/esmc/demographic_scenario_15/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,0,20,1e-08,1e-08,1e+06
"10",582.558087980626,0.99,19775.0962636848,"Free","results/esmc/demographic_scenario_15/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,0,20,1e-08,1e-08,1e+06
"11",716.792495776807,0.99,37091.4140962459,"Free","results/esmc/demographic_scenario_15/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,0,20,1e-08,1e-08,1e+06
"12",881.957512224996,0.99,37091.4140962459,"Free","results/esmc/demographic_scenario_15/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,0,20,1e-08,1e-08,1e+06
"13",1085.18024107818,0.99,31382.0200477056,"Free","results/esmc/demographic_scenario_15/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,0,20,1e-08,1e-08,1e+06
"14",1335.23003013559,0.99,31382.0200477056,"Free","results/esmc/demographic_scenario_15/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,0,20,1e-08,1e-08,1e+06
"15",1642.89688098685,0.99,43042.3709458813,"Free","results/esmc/demographic_scenario_15/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,0,20,1e-08,1e-08,1e+06
"16",2021.45705282124,0.99,43042.3709458813,"Free","results/esmc/demographic_scenario_15/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,0,20,1e-08,1e-08,1e+06
"17",2487.2459517643,0.99,28435.5262802873,"Free","results/esmc/demographic_scenario_15/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,0,20,1e-08,1e-08,1e+06
"18",3060.36302672564,0.99,28435.5262802873,"Free","results/esmc/demographic_scenario_15/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,0,20,1e-08,1e-08,1e+06
"19",3765.53908900959,0.99,33933.5673366311,"Free","results/esmc/demographic_scenario_15/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,0,20,1e-08,1e-08,1e+06
"20",4633.20348175489,0.99,33933.5673366311,"Free","results/esmc/demographic_scenario_15/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,0,20,1e-08,1e-08,1e+06
"21",5700.79714907215,0.981310424563083,120057.258193154,"Free","results/esmc/demographic_scenario_15/rep_0.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,0,20,1e-08,1e-08,1e+06
