"","t","sigma","pop_size","inference_model","file","demography","replication","sample_size","mutation_rate","recombination_rate","chromosome_length"
"1",0,0.99,25653.0257505594,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"2",120.326903057947,0.99,25653.0257505594,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"3",148.052911686411,0.972951347246618,27275.9994391096,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"4",182.167612576782,0.972951347246618,27275.9994391096,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"5",224.143103259012,0.982281732406055,29541.5383077841,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"6",275.790685445824,0.982281732406055,29541.5383077841,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"7",339.339025260057,0.987707430624011,33674.5475218027,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"8",417.530323325825,0.987707430624011,33674.5475218027,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"9",513.738644598766,0.983083473376641,44513.3513098423,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"10",632.115514034696,0.983083473376641,44513.3513098423,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"11",777.769060755426,0.975088464777254,58465.2751341783,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"12",956.984441035527,0.975088464777254,58465.2751341783,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"13",1177.49505167327,0.99,47524.3149354488,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"14",1448.81623698578,0.99,47524.3149354488,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"15",1782.65588935663,0.99,45107.0806329853,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"16",2193.41966132938,0.99,45107.0806329853,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"17",2698.83258986269,0.99,33353.62817128,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"18",3320.70395671134,0.99,33353.62817128,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"19",4085.86838973935,0.984028235335763,51950.8825377136,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"20",5027.3438150158,0.984028235335763,51950.8825377136,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"21",6185.75622696206,0.99,63484.6313519347,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"22",7611.09275739472,0.99,63484.6313519347,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"23",9364.85869086959,0.99,29077.0251285841,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"24",11522.7315045856,0.99,29077.0251285841,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"25",14177.8264584195,0.983570861334001,59353.9253078869,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"26",17444.714649913,0.983570861334001,59353.9253078869,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"27",21464.3669189624,0.99,30604.5312269182,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"28",26410.2369386791,0.99,30604.5312269182,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"29",32495.7459863851,0.99,94398.2961938322,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"30",39983.4923731841,0.99,94398.2961938322,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"31",49196.5829320023,0.422865846378375,44250.2721614263,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"32",60532.5755338124,0.422865846378375,44250.2721614263,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"33",74480.6342713115,0.277568714513741,42365.5454868435,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"34",91642.6375804576,0.277568714513741,42365.5454868435,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"35",112759.150145127,0.0180747341476854,40729.4759554779,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"36",138741.37930926,0.0180747341476854,40729.4759554779,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"37",170710.494960819,0.040419231001044,36983.1627544671,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"38",210046.009596092,0.040419231001044,36983.1627544671,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"39",258445.306232447,0.0132018299496972,33811.5487122241,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"40",317996.882883064,0.0132018299496972,33811.5487122241,"Free","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",15,2,20,1e-08,1e-08,1e+06
"41",0,0.960988767377225,24791.7945157299,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"42",120.326903057947,0.960988767377225,24791.7945157299,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"43",148.052911686411,0.960988767377225,27863.3956443604,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"44",182.167612576782,0.960988767377225,27863.3956443604,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"45",224.143103259012,0.960988767377225,30749.9018571074,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"46",275.790685445824,0.960988767377225,30749.9018571074,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"47",339.339025260057,0.960988767377225,38007.3412659637,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"48",417.530323325825,0.960988767377225,38007.3412659637,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"49",513.738644598766,0.960988767377225,64598.1323751669,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"50",632.115514034696,0.960988767377225,64598.1323751669,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"51",777.769060755426,0.960988767377225,77132.2654027562,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"52",956.984441035527,0.960988767377225,77132.2654027562,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"53",1177.49505167327,0.960988767377225,51529.5933974958,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"54",1448.81623698578,0.960988767377225,51529.5933974958,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"55",1782.65588935663,0.960988767377225,55346.1616204012,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"56",2193.41966132938,0.960988767377225,55346.1616204012,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"57",2698.83258986269,0.960988767377225,39295.0982979622,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"58",3320.70395671134,0.960988767377225,39295.0982979622,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"59",4085.86838973935,0.960988767377225,54860.7744747099,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"60",5027.3438150158,0.960988767377225,54860.7744747099,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"61",6185.75622696206,0.960988767377225,55846.4067477378,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"62",7611.09275739472,0.960988767377225,55846.4067477378,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"63",9364.85869086959,0.960988767377225,36319.5131246931,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"64",11522.7315045856,0.960988767377225,36319.5131246931,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"65",14177.8264584195,0.960988767377225,29791.1162125198,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"66",17444.714649913,0.960988767377225,29791.1162125198,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
"67",21464.3669189624,0.960988767377225,33647.4552490679,"Constant","results/esmc/demographic_scenario_15/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",15,2,20,1e-08,1e-08,1e+06
