"","t","sigma","pop_size","inference_model","file","demography","replication","sample_size","mutation_rate","recombination_rate","chromosome_length"
"1",0,0.979284251392195,32704.0859255114,"Free","results/esmc/demographic_scenario_14/rep_3.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,3,20,1e-08,1e-08,1e+06
"2",135.40313687855,0.979284251392195,32704.0859255114,"Free","results/esmc/demographic_scenario_14/rep_3.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,3,20,1e-08,1e-08,1e+06
"3",166.603046840561,0.963735715542444,33664.1022589911,"Free","results/esmc/demographic_scenario_14/rep_3.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,3,20,1e-08,1e-08,1e+06
"4",204.992113598185,0.963735715542444,33664.1022589911,"Free","results/esmc/demographic_scenario_14/rep_3.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,3,20,1e-08,1e-08,1e+06
"5",252.226879606026,0.97644228628473,38608.0864359337,"Free","results/esmc/demographic_scenario_14/rep_3.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,3,20,1e-08,1e-08,1e+06
"6",310.345591735758,0.97644228628473,38608.0864359337,"Free","results/esmc/demographic_scenario_14/rep_3.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,3,20,1e-08,1e-08,1e+06
"7",381.856154507638,0.99,46134.8409802667,"Free","results/esmc/demographic_scenario_14/rep_3.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,3,20,1e-08,1e-08,1e+06
"8",469.844349712928,0.99,46134.8409802667,"Free","results/esmc/demographic_scenario_14/rep_3.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,3,20,1e-08,1e-08,1e+06
"9",578.106992256814,0.99,53303.4276643392,"Free","results/esmc/demographic_scenario_14/rep_3.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,3,20,1e-08,1e-08,1e+06
"10",711.315768084514,0.99,53303.4276643392,"Free","results/esmc/demographic_scenario_14/rep_3.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,3,20,1e-08,1e-08,1e+06
"11",875.218824028499,0.985325038937528,41708.1877284745,"Free","results/esmc/demographic_scenario_14/rep_3.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,3,20,1e-08,1e-08,1e+06
"12",1076.8888084635,0.985325038937528,41708.1877284745,"Free","results/esmc/demographic_scenario_14/rep_3.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,3,20,1e-08,1e-08,1e+06
"13",1325.02806607387,0.99,25495.0740986571,"Free","results/esmc/demographic_scenario_14/rep_3.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,3,20,1e-08,1e-08,1e+06
"14",1630.3441563187,0.99,25495.0740986571,"Free","results/esmc/demographic_scenario_14/rep_3.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,3,20,1e-08,1e-08,1e+06
"15",2006.01189974668,0.99,65339.0021526323,"Free","results/esmc/demographic_scenario_14/rep_3.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,3,20,1e-08,1e-08,1e+06
"16",2468.24189011211,0.99,65339.0021526323,"Free","results/esmc/demographic_scenario_14/rep_3.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,3,20,1e-08,1e-08,1e+06
"17",3036.98000439256,0.99,46678.5062153617,"Free","results/esmc/demographic_scenario_14/rep_3.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,3,20,1e-08,1e-08,1e+06
"18",3736.76809555375,0.99,46678.5062153617,"Free","results/esmc/demographic_scenario_14/rep_3.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,3,20,1e-08,1e-08,1e+06
"19",4597.80300817005,0.987314500025544,40648.7346270086,"Free","results/esmc/demographic_scenario_14/rep_3.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,3,20,1e-08,1e-08,1e+06
"20",5657.23961492046,0.987314500025544,40648.7346270086,"Free","results/esmc/demographic_scenario_14/rep_3.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,3,20,1e-08,1e-08,1e+06
"21",6960.79410182546,0.983410862210118,45082.5774914354,"Free","results/esmc/demographic_scenario_14/rep_3.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,3,20,1e-08,1e-08,1e+06
