"","t","sigma","pop_size","inference_model","file","demography","replication","sample_size","mutation_rate","recombination_rate","chromosome_length"
"1",0,0.99,26048.4760323745,"Free","results/esmc/demographic_scenario_14/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,4,20,1e-08,1e-08,1e+06
"2",125.633635143234,0.99,26048.4760323745,"Free","results/esmc/demographic_scenario_14/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,4,20,1e-08,1e-08,1e+06
"3",154.582433487433,0.99,26558.6140206773,"Free","results/esmc/demographic_scenario_14/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,4,20,1e-08,1e-08,1e+06
"4",190.201682182111,0.99,26558.6140206773,"Free","results/esmc/demographic_scenario_14/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,4,20,1e-08,1e-08,1e+06
"5",234.028402120127,0.99,27615.1847688723,"Free","results/esmc/demographic_scenario_14/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,4,20,1e-08,1e-08,1e+06
"6",287.953778171427,0.99,27615.1847688723,"Free","results/esmc/demographic_scenario_14/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,4,20,1e-08,1e-08,1e+06
"7",354.304766481455,0.99,30792.9581391795,"Free","results/esmc/demographic_scenario_14/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,4,20,1e-08,1e-08,1e+06
"8",435.944505915617,0.99,30792.9581391795,"Free","results/esmc/demographic_scenario_14/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,4,20,1e-08,1e-08,1e+06
"9",536.395866545473,0.99,32650.2134305436,"Free","results/esmc/demographic_scenario_14/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,4,20,1e-08,1e-08,1e+06
"10",659.993466468324,0.99,32650.2134305436,"Free","results/esmc/demographic_scenario_14/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,4,20,1e-08,1e-08,1e+06
"11",812.070716700699,0.99,28838.8813954498,"Free","results/esmc/demographic_scenario_14/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,4,20,1e-08,1e-08,1e+06
"12",999.189965397086,0.99,28838.8813954498,"Free","results/esmc/demographic_scenario_14/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,4,20,1e-08,1e-08,1e+06
"13",1229.42567244202,0.99,21181.0458452893,"Free","results/esmc/demographic_scenario_14/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,4,20,1e-08,1e-08,1e+06
"14",1512.71283379916,0.99,21181.0458452893,"Free","results/esmc/demographic_scenario_14/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,4,20,1e-08,1e-08,1e+06
"15",1861.27569062017,0.99,41627.2713821006,"Free","results/esmc/demographic_scenario_14/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,4,20,1e-08,1e-08,1e+06
"16",2290.15522251697,0.99,41627.2713821006,"Free","results/esmc/demographic_scenario_14/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,4,20,1e-08,1e-08,1e+06
"17",2817.85818707717,0.99,29696.780907853,"Free","results/esmc/demographic_scenario_14/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,4,20,1e-08,1e-08,1e+06
"18",3467.15571259449,0.99,29696.780907853,"Free","results/esmc/demographic_scenario_14/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",14,4,20,1e-08,1e-08,1e+06
