ID	hapA	hapAC	hapB	gi|442557142|gb|KC207415.1|	gi|442557140|gb|KC207414.1|	gi|197116101|dbj|AB367833.1|	gi|156637303|gb|EU039782.1|	gi|156637025|gb|EU039504.1|	gi|156636941|gb|EU039321.1|	gi|156636846|gb|EU039226.1|	gi|156636750|gb|EU039130.1|	gi|156636655|gb|EU039035.1
2317	0.5837688287734399	0.15771784904437966	0.11104179663131628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2370	0.0	0.5878684807256236	0.17411995365831923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2412	0.0	0.5871801101392938	0.19044648427056413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
265	0.8349216108207809	0.5538953676708779	0.16265929952767133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
350	0.0	0.6263362487852284	0.16565368505480796	0.0	0.07875595685979433	0.0	0.0	0.0	0.0	0.0	0.0	0.0
351	0.8333845680909929	0.17881438289601556	0.1276891542643258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35512	0.0	0.04976514415289925	0.6799215756171464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35513	0.9120811558561328	0.2560333657272433	0.21294002317084038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35520	0.0	0.46420472951085195	0.1526245432670885	0.0	0.7012791572610986	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35521	0.0	0.4264658244250081	0.19964352553248374	0.0	0.6997742663656885	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35522	0.0	0.45347424684159376	0.10817217716781036	0.0	0.7012791572610986	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35523	0.9182293267752843	0.1782069970845481	0.2071651367970769	0.0	0.04890895410082769	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35593	0.8979403627420842	0.17654680919987042	0.16265929952767133	0.0	0.14196137446701781	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35594	0.0	0.45638969873663754	0.09104357900365387	0.0	0.7005267118133935	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35595	0.974485090685521	0.26838354389374797	0.19194367703413243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35596	0.9105441131263449	0.2406057661159702	0.1804117280099813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35598	0.90101444820166	0.17245707806932298	0.22238659656002138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35599	0.0	0.4541626174279236	0.10478566972640585	0.0	0.7012791572610986	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35600	0.0	0.4420149011985747	0.08389626592995277	0.0	0.6997742663656885	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35601	0.9314478942514602	0.26121639131843216	0.18196239194367703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35602	0.930833077159545	0.15978296080336896	0.17046609036627752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35603	0.9431294189978482	0.23194039520570134	0.15290972284110152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35604	0.8914847832769751	0.19063816002591513	0.19336957490419748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35605	0.0	0.43569808875931326	0.10790482131717316	0.0	0.7012791572610986	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35606	0.9274515831540117	0.2953109815354713	0.19140896533285803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35607	0.1263449123885644	0.6679219306770328	0.18060778896711524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35608	0.0	0.4412050534499514	0.07990375189377061	0.0	0.7002758966641586	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35609	0.0	0.3785228377065112	0.162784065591302	0.0	0.5803862553298219	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35610	0.0	0.4245221898283123	0.0929863648516175	0.0	0.7000250815149235	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35611	0.0	0.44727891156462585	0.08011763657428037	0.0	0.6995234512164534	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35612	0.13833384568090992	0.6779640427599611	0.19331610373407004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35613	0.9501998155548724	0.21132977000323938	0.10049015239283486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35614	0.9431294189978482	0.25522351797862003	0.08935032528295161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35615	0.0	0.4491010689990282	0.08302290348453792	0.0	0.7012791572610986	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35616	0.9409775591761451	0.20602526724975703	0.18707780055253542	0.0	0.06270378730875345	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35617	0.0	0.030166828636216392	0.6863737634791908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35618	0.0	0.4467930029154519	0.08270207646377328	0.0	0.7012791572610986	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35619	0.8493698124807869	0.14334305150631682	0.17344265217003832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35620	0.9225330464186905	0.17395529640427598	0.15618928794225115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35621	0.7866584691054411	0.13172173631357303	0.16586756973531772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35622	0.0	0.44825072886297374	0.09519650655021834	0.0	0.7012791572610986	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35623	0.0	0.44367508908325237	0.09106140272702967	0.0	0.6977677451718084	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35624	0.8905625576391024	0.1608357628765792	0.3080295873808038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35625	0.0	0.45035633300939426	0.11756527938686391	0.0	0.6997742663656885	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37457	0.0	0.03206997084548105	0.8689243382942696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37467	0.9495849984629573	0.2650226757369615	0.1711255681311826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37469	0.766369505072241	0.10471331389698736	0.14754478210498173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37470	0.772210267445435	0.11775186264982183	0.13882898137420907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37471	0.0	0.010851959831551669	0.6644327600035648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37473	0.8810328927144174	0.26648040168448334	0.11626414758042955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
403	0.8038733476790655	0.11216391318432135	0.12902593351751182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
410	0.0	0.6555312601230968	0.14348097317529632	0.0	0.0782543265613243	0.0	0.0	0.0	0.0	0.0	0.0	0.0
424	0.8404549646480172	0.13730968577907354	0.11113091524819535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
428	0.8315401168152474	0.595440557175251	0.12202121023081722	0.0	0.07800351141208929	0.0	0.0	0.0	0.0	0.0	0.0	0.0
430	0.7623731939747925	0.09070294784580499	0.11558684609214864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
470	0.0	0.593172983479106	0.19171196863024687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
476	0.0	0.6003806284418529	0.18504589608769273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4779	0.0	0.6196550048590865	0.15975403261741378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4807	0.8419920073778051	0.5407758341431811	0.16793512164691204	0.0	0.6932530724855781	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4826	0.06148170919151552	0.5353093618399741	0.15096693699313787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
484	0.0	0.5741415613864593	0.17436948578558062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4857	0.1260375038426068	0.7295108519598316	0.17305053025577044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4884	0.7285582539194589	0.18314706835115	0.1549416273059442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4900	0.7752843529050107	0.21772756721736314	0.14292843775064612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4931	0.06055948355364279	0.5855199222546161	0.14586935210765528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4939	0.10605594835536428	0.5520327178490444	0.1751715533374922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4958	0.11927451583154011	0.6507126660187885	0.14317796987790748	0.0	0.17682468021068473	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5023	0.7841992007377805	0.20841431810819566	0.13626236520809196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
504	0.0	0.5349449303530937	0.15419303092416006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
506	0.05410390408853366	0.5931324910916748	0.19262097852241333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5104	0.7282508453735014	0.05713475866537091	0.12815257107209696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5151	0.881340301260375	0.3964204729510852	0.1445503965778451	0.0	0.07474291447203411	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5165	0.7928066400245927	0.4116051182377713	0.12230638980483023	0.0	0.07750188111361926	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5210	0.0	0.6270651117589893	0.1596470902771589	0.0	0.07800351141208929	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5236	0.0	0.2983479105928086	0.13961322520274486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5249	0.06209652628343068	0.7546161321671526	0.16470902771588986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5253	0.8392253304641869	0.6280774214447684	0.15980750378754122	0.0	0.6950087785302232	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5276	0.0	0.4047214123744736	0.1545316816683005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5279	0.09806332616046726	0.67095885973437	0.1942251136262365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
