"","t","sigma","pop_size","inference_model","file","demography","replication","sample_size","mutation_rate","recombination_rate","chromosome_length"
"1",0,0.99,23714.0331038277,"Free","results/esmc/demographic_scenario_21/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",21,7,20,1e-08,1e-08,1e+06
"2",98.2646781145157,0.99,23714.0331038277,"Free","results/esmc/demographic_scenario_21/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",21,7,20,1e-08,1e-08,1e+06
"3",120.907056868037,0.99,24333.6048525342,"Free","results/esmc/demographic_scenario_21/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",21,7,20,1e-08,1e-08,1e+06
"4",148.766745904917,0.99,24333.6048525342,"Free","results/esmc/demographic_scenario_21/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",21,7,20,1e-08,1e-08,1e+06
"5",183.045930158515,0.99,27295.941312657,"Free","results/esmc/demographic_scenario_21/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",21,7,20,1e-08,1e-08,1e+06
"6",225.223804848234,0.99,27295.941312657,"Free","results/esmc/demographic_scenario_21/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",21,7,20,1e-08,1e-08,1e+06
"7",277.120404842587,0.99,31897.2715030218,"Free","results/esmc/demographic_scenario_21/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",21,7,20,1e-08,1e-08,1e+06
"8",340.97514173454,0.99,31897.2715030218,"Free","results/esmc/demographic_scenario_21/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",21,7,20,1e-08,1e-08,1e+06
"9",419.543437614893,0.99,40013.0340740357,"Free","results/esmc/demographic_scenario_21/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",21,7,20,1e-08,1e-08,1e+06
"10",516.215625427488,0.99,40013.0340740357,"Free","results/esmc/demographic_scenario_21/rep_7.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",21,7,20,1e-08,1e-08,1e+06
