"","t","sigma","pop_size","inference_model","file","demography","replication","sample_size","mutation_rate","recombination_rate","chromosome_length"
"1",0,0.99,26968.3494969909,"Free","results/esmc/demographic_scenario_21/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",21,2,20,1e-08,1e-08,1e+06
"2",118.549058184456,0.99,26968.3494969909,"Free","results/esmc/demographic_scenario_21/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",21,2,20,1e-08,1e-08,1e+06
"3",145.865411606563,0.978503637400683,25686.9937489136,"Free","results/esmc/demographic_scenario_21/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",21,2,20,1e-08,1e-08,1e+06
"4",179.476063572319,0.978503637400683,25686.9937489136,"Free","results/esmc/demographic_scenario_21/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",21,2,20,1e-08,1e-08,1e+06
"5",220.831361188616,0.99,24741.4437829119,"Free","results/esmc/demographic_scenario_21/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",21,2,20,1e-08,1e-08,1e+06
"6",271.71584396137,0.99,24741.4437829119,"Free","results/esmc/demographic_scenario_21/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",21,2,20,1e-08,1e-08,1e+06
"7",334.325249195834,0.99,26781.6283649128,"Free","results/esmc/demographic_scenario_21/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",21,2,20,1e-08,1e-08,1e+06
"8",411.361261162774,0.99,26781.6283649128,"Free","results/esmc/demographic_scenario_21/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",21,2,20,1e-08,1e-08,1e+06
"9",506.148092590838,0.99,39702.4112280177,"Free","results/esmc/demographic_scenario_21/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",21,2,20,1e-08,1e-08,1e+06
"10",622.775929141203,0.99,39702.4112280177,"Free","results/esmc/demographic_scenario_21/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",21,2,20,1e-08,1e-08,1e+06
"11",766.277426696183,0.99,55734.5374584744,"Free","results/esmc/demographic_scenario_21/rep_2.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",21,2,20,1e-08,1e-08,1e+06
