"","t","sigma","pop_size","inference_model","file","demography","replication","sample_size","mutation_rate","recombination_rate","chromosome_length"
"1",0,0.99,33670.528712256,"Free","results/esmc/demographic_scenario_11/rep_6.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",11,6,20,1e-08,1e-08,1e+06
"2",143.670668606174,0.99,33670.528712256,"Free","results/esmc/demographic_scenario_11/rep_6.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",11,6,20,1e-08,1e-08,1e+06
"3",176.775602716491,0.963051142936887,34409.8753561263,"Free","results/esmc/demographic_scenario_11/rep_6.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",11,6,20,1e-08,1e-08,1e+06
"4",217.508653777058,0.963051142936887,34409.8753561263,"Free","results/esmc/demographic_scenario_11/rep_6.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",11,6,20,1e-08,1e-08,1e+06
"5",267.627510475995,0.968094582989341,38309.7022540026,"Free","results/esmc/demographic_scenario_11/rep_6.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",11,6,20,1e-08,1e-08,1e+06
"6",329.294872272036,0.968094582989341,38309.7022540026,"Free","results/esmc/demographic_scenario_11/rep_6.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",11,6,20,1e-08,1e-08,1e+06
"7",405.171772930955,0.97846120035837,45474.4626036299,"Free","results/esmc/demographic_scenario_11/rep_6.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",11,6,20,1e-08,1e-08,1e+06
"8",498.53240789123,0.97846120035837,45474.4626036299,"Free","results/esmc/demographic_scenario_11/rep_6.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",11,6,20,1e-08,1e-08,1e+06
"9",613.405420421971,0.99,54809.5272554386,"Free","results/esmc/demographic_scenario_11/rep_6.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",11,6,20,1e-08,1e-08,1e+06
"10",754.747743270382,0.99,54809.5272554386,"Free","results/esmc/demographic_scenario_11/rep_6.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",11,6,20,1e-08,1e-08,1e+06
"11",928.658497311398,0.99,60939.9854700845,"Free","results/esmc/demographic_scenario_11/rep_6.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",11,6,20,1e-08,1e-08,1e+06
"12",1142.64217722836,0.99,60939.9854700845,"Free","results/esmc/demographic_scenario_11/rep_6.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",11,6,20,1e-08,1e-08,1e+06
"13",1405.93248105861,0.99,65446.3569054745,"Free","results/esmc/demographic_scenario_11/rep_6.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",11,6,20,1e-08,1e-08,1e+06
"14",1729.89075730624,0.99,65446.3569054745,"Free","results/esmc/demographic_scenario_11/rep_6.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",11,6,20,1e-08,1e-08,1e+06
"15",2128.49626317781,0.99,42563.7092552835,"Free","results/esmc/demographic_scenario_11/rep_6.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",11,6,20,1e-08,1e-08,1e+06
"16",2618.94938927629,0.99,42563.7092552835,"Free","results/esmc/demographic_scenario_11/rep_6.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",11,6,20,1e-08,1e-08,1e+06
"17",3222.41388075094,0.99,28134.9265012547,"Free","results/esmc/demographic_scenario_11/rep_6.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",11,6,20,1e-08,1e-08,1e+06
"18",3964.93008279392,0.99,28134.9265012547,"Free","results/esmc/demographic_scenario_11/rep_6.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",11,6,20,1e-08,1e-08,1e+06
"19",4878.538618317,0.99,47249.2546754439,"Free","results/esmc/demographic_scenario_11/rep_6.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",11,6,20,1e-08,1e-08,1e+06
"20",6002.6629860871,0.99,47249.2546754439,"Free","results/esmc/demographic_scenario_11/rep_6.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",11,6,20,1e-08,1e-08,1e+06
"21",7385.81074038324,0.99,41596.2875311123,"Free","results/esmc/demographic_scenario_11/rep_6.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",11,6,20,1e-08,1e-08,1e+06
"22",9087.66666047989,0.99,41596.2875311123,"Free","results/esmc/demographic_scenario_11/rep_6.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",11,6,20,1e-08,1e-08,1e+06
