"","t","sigma","pop_size","inference_model","file","demography","replication","sample_size","mutation_rate","recombination_rate","chromosome_length"
"1",0,0.99,23476.2921106771,"Free","results/esmc/demographic_scenario_20/rep_9.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",20,9,20,1e-08,1e-08,1e+06
"2",97.3693043460073,0.99,23476.2921106771,"Free","results/esmc/demographic_scenario_20/rep_9.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",20,9,20,1e-08,1e-08,1e+06
"3",119.805368965278,0.99,23632.4006214845,"Free","results/esmc/demographic_scenario_20/rep_9.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",20,9,20,1e-08,1e-08,1e+06
"4",147.411204478787,0.99,23632.4006214845,"Free","results/esmc/demographic_scenario_20/rep_9.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",20,9,20,1e-08,1e-08,1e+06
"5",181.378041681791,0.99,24701.4276517473,"Free","results/esmc/demographic_scenario_20/rep_9.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",20,9,20,1e-08,1e-08,1e+06
"6",223.171597577278,0.99,24701.4276517473,"Free","results/esmc/demographic_scenario_20/rep_9.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",20,9,20,1e-08,1e-08,1e+06
"7",274.595323134943,0.99,26503.4052573511,"Free","results/esmc/demographic_scenario_20/rep_9.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",20,9,20,1e-08,1e-08,1e+06
"8",337.868224747881,0.99,26503.4052573511,"Free","results/esmc/demographic_scenario_20/rep_9.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",20,9,20,1e-08,1e-08,1e+06
"9",415.720617492769,0.99,34832.6926669913,"Free","results/esmc/demographic_scenario_20/rep_9.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",20,9,20,1e-08,1e-08,1e+06
"10",511.51194208195,0.99,34832.6926669913,"Free","results/esmc/demographic_scenario_20/rep_9.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",20,9,20,1e-08,1e-08,1e+06
"11",629.375729475333,0.99,57392.7881962382,"Free","results/esmc/demographic_scenario_20/rep_9.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",20,9,20,1e-08,1e-08,1e+06
"12",774.397968579874,0.99,57392.7881962382,"Free","results/esmc/demographic_scenario_20/rep_9.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",20,9,20,1e-08,1e-08,1e+06
"13",952.83657385479,0.99,72588.975064017,"Free","results/esmc/demographic_scenario_20/rep_9.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",20,9,20,1e-08,1e-08,1e+06
"14",1172.39142315969,0.99,72588.975064017,"Free","results/esmc/demographic_scenario_20/rep_9.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",20,9,20,1e-08,1e-08,1e+06
"15",1442.5366183602,0.99,77484.2145287918,"Free","results/esmc/demographic_scenario_20/rep_9.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",20,9,20,1e-08,1e-08,1e+06
"16",1774.92930620548,0.99,77484.2145287918,"Free","results/esmc/demographic_scenario_20/rep_9.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",20,9,20,1e-08,1e-08,1e+06
"17",2183.91270067602,0.99,72026.6728796467,"Free","results/esmc/demographic_scenario_20/rep_9.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",20,9,20,1e-08,1e-08,1e+06
"18",2687.13501292645,0.99,72026.6728796467,"Free","results/esmc/demographic_scenario_20/rep_9.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",20,9,20,1e-08,1e-08,1e+06
"19",3306.31099652477,0.99,23365.7047572615,"Free","results/esmc/demographic_scenario_20/rep_9.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",20,9,20,1e-08,1e-08,1e+06
"20",4068.15896974055,0.99,23365.7047572615,"Free","results/esmc/demographic_scenario_20/rep_9.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",20,9,20,1e-08,1e-08,1e+06
"21",5005.55374871752,0.99,42463.0024308587,"Free","results/esmc/demographic_scenario_20/rep_9.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",20,9,20,1e-08,1e-08,1e+06
"22",6158.94524222537,0.99,42463.0024308587,"Free","results/esmc/demographic_scenario_20/rep_9.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",20,9,20,1e-08,1e-08,1e+06
