"","t","sigma","pop_size","inference_model","file","demography","replication","sample_size","mutation_rate","recombination_rate","chromosome_length"
"1",0,0.99,30932.5189216882,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"2",134.720535704673,0.99,30932.5189216882,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"3",165.763159095222,0.986626398905692,31202.7410176368,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"4",203.958696938842,0.986626398905692,31202.7410176368,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"5",250.955340644142,0.99,32789.8503473799,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"6",308.781061769097,0.99,32789.8503473799,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"7",379.931121858262,0.99,35458.4911971869,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"8",467.475746502935,0.99,35458.4911971869,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"9",575.192609912076,0.99,37868.6556852203,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"10",707.72984689033,0.99,37868.6556852203,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"11",870.806626420278,0.99,30038.2435707372,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"12",1071.45994188228,0.99,30038.2435707372,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"13",1318.34826725848,0.99,16306.6935002174,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"14",1622.12518251512,0.99,16306.6935002174,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"15",1995.89909062612,0.99,21123.969091479,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"16",2455.7988636768,0.99,21123.969091479,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"17",3021.66982647623,0.99,26175.9538281353,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"18",3717.9301103539,0.99,26175.9538281353,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"19",4574.62433001692,0.99,38717.2043441173,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"20",5628.72005111219,0.99,38717.2043441173,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"21",6925.70299290023,0.99,32910.6385000161,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"22",8521.53980128923,0.99,32910.6385000161,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"23",10485.093088658,0.98995441809496,29330.9986119558,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"24",12901.0929528478,0.98995441809496,29330.9986119558,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"25",15873.7932005638,0.957836310627084,111050.933276423,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"26",19531.4700463921,0.957836310627084,111050.933276423,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"27",24031.9574126468,0.0147327401191251,37516.7370716493,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"28",29569.4576860564,0.0147327401191251,37516.7370716493,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"29",36382.921825059,0.485118333920069,40906.4671367385,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"30",44766.3604311744,0.485118333920069,40906.4671367385,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"31",55081.5307217445,0.0829653934303906,41652.9153059648,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"32",67773.5468648392,0.0829653934303906,41652.9153059648,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"33",83390.0872843261,0.0278177081344547,40042.0728352483,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"34",102605.027757448,0.0278177081344547,40042.0728352483,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"35",126247.52010645,0.00311363974880132,36676.5153230328,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"36",155337.771270879,0.00311363974880132,36676.5153230328,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"37",191131.066678046,0.0803511262413746,34587.706079432,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"38",235171.937582293,0.0803511262413746,34587.706079432,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"39",289360.809770245,0.00618427083147935,36369.0112667667,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"40",356036.009617824,0.00618427083147935,36369.0112667667,"Free","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",12,1,20,1e-08,1e-08,1e+06
"41",0,0.805859001467418,37979.8902384152,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"42",134.720535704673,0.805859001467418,37979.8902384152,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"43",165.763159095222,0.805859001467418,38378.2084269448,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"44",203.958696938842,0.805859001467418,38378.2084269448,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"45",250.955340644142,0.805859001467418,47599.3628794292,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"46",308.781061769097,0.805859001467418,47599.3628794292,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"47",379.931121858262,0.805859001467418,60395.1678582579,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"48",467.475746502935,0.805859001467418,60395.1678582579,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"49",575.192609912076,0.805859001467418,55688.1569935889,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"50",707.72984689033,0.805859001467418,55688.1569935889,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"51",870.806626420278,0.805859001467418,41472.6587868183,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"52",1071.45994188228,0.805859001467418,41472.6587868183,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"53",1318.34826725848,0.805859001467418,33024.7738989301,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"54",1622.12518251512,0.805859001467418,33024.7738989301,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"55",1995.89909062612,0.805859001467418,48711.5495317713,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"56",2455.7988636768,0.805859001467418,48711.5495317713,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"57",3021.66982647623,0.805859001467418,41794.0592113587,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"58",3717.9301103539,0.805859001467418,41794.0592113587,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"59",4574.62433001692,0.805859001467418,26981.4953744149,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"60",5628.72005111219,0.805859001467418,26981.4953744149,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"61",6925.70299290023,0.805859001467418,29027.5941349821,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"62",8521.53980128923,0.805859001467418,29027.5941349821,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"63",10485.093088658,0.805859001467418,62330.1875123629,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"64",12901.0929528478,0.805859001467418,62330.1875123629,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"65",15873.7932005638,0.805859001467418,129378.887255213,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"66",19531.4700463921,0.805859001467418,129378.887255213,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"67",24031.9574126468,0.805859001467418,103098.603767875,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"68",29569.4576860564,0.805859001467418,103098.603767875,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"69",36382.921825059,0.805859001467418,75756.4527058109,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"70",44766.3604311744,0.805859001467418,75756.4527058109,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"71",55081.5307217445,0.805859001467418,66550.0041668578,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"72",67773.5468648392,0.805859001467418,66550.0041668578,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"73",83390.0872843261,0.805859001467418,65262.4046701002,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"74",102605.027757448,0.805859001467418,65262.4046701002,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"75",126247.52010645,0.805859001467418,58042.8218929918,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
"76",155337.771270879,0.805859001467418,58042.8218929918,"Constant","results/esmc/demographic_scenario_12/rep_1.nsam_20.mu_1e-8.r_1e-8.length_1e6.Constant.RDS",12,1,20,1e-08,1e-08,1e+06
