"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0.987354079662738,0,0,0,0
"2",0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.987788886760722,0.020557283924885,0.020557283924885,0.020557283924885,0.020557283924885,0.020557283924885,0.020557283924885
"3",0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.98696115484747,0.018499164487455,0.018499164487455,0.018499164487455,0.018499164487455
"4",0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.985039243864296,0.00191352115901617,0.00191352115901617
"5",0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.986380867297253,0.0197099800320395,0.0197099800320395,0.0197099800320395,0.0197099800320395
"6",0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.984321607426532,0.00583752226681513,0.00583752226681513,0.00583752226681513,0.00583752226681513
"7",0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0.984609874401478,0,0,0,0,0,0
"8",0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.986460094045729,0.0224139920173914,0.0224139920173914
"9",0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0.986007481588999,0,0,0,0
"10",0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0.987274691796546,0,0,0,0
