"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",0.988644241323847,0.988644241323847,0.988644241323847,0.988644241323847,0.988644241323847,0.988644241323847,0.988644241323847,0.988644241323847,0.988644241323847,0.988644241323847,0.988644241323847,0.988644241323847,0.988644241323847,0.988644241323847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.000794736747138285,0.000794736747138285,0.000794736747138285,0.000794736747138285,0.000794736747138285,0.000794736747138285,0.000794736747138285,0.000794736747138285,0.000794736747138285,0.000794736747138285,0.000794736747138285,0.000794736747138285,0.000794736747138285,0.000794736747138285,0.000794736747138285,0.000794736747138285,0.000794736747138285,0.000794736747138285,0.000794736747138285,0.000794736747138285,0.000794736747138285,0.000794736747138285,0.000794736747138285,0.000794736747138285
"3",0.98587962547407,0.98587962547407,0.98587962547407,0.98587962547407,0.98587962547407,0.98587962547407,0.98587962547407,0.98587962547407,0.98587962547407,0.98587962547407,0.98587962547407,0.98587962547407,0.98587962547407,0.98587962547407,0.028147414202835,0.028147414202835,0.028147414202835,0.028147414202835,0.028147414202835,0.028147414202835,0.028147414202835,0.028147414202835,0.028147414202835,0.028147414202835,0.028147414202835,0.028147414202835,0.028147414202835,0.028147414202835,0.028147414202835,0.028147414202835,0.028147414202835,0.028147414202835,0.028147414202835,0.028147414202835,0.028147414202835,0.028147414202835,0.028147414202835,0.028147414202835,0.028147414202835,0.028147414202835
"4",0.989599182122604,0.989599182122604,0.989599182122604,0.989599182122604,0.989599182122604,0.989599182122604,0.989599182122604,0.989599182122604,0.989599182122604,0.989599182122604,0.989599182122604,0.989599182122604,0.989599182122604,0.989599182122604,0.044267439911684,0.044267439911684,0.044267439911684,0.044267439911684,0.044267439911684,0.044267439911684,0.044267439911684,0.044267439911684,0.044267439911684,0.044267439911684,0.044267439911684,0.044267439911684,0.044267439911684,0.044267439911684,0.044267439911684,0.044267439911684,0.044267439911684,0.044267439911684,0.044267439911684,0.044267439911684,0.044267439911684,0.044267439911684,0.044267439911684,0.044267439911684,0.044267439911684,0.044267439911684
"5",0.98984803422237,0.98984803422237,0.98984803422237,0.98984803422237,0.98984803422237,0.98984803422237,0.98984803422237,0.98984803422237,0.98984803422237,0.98984803422237,0.98984803422237,0.98984803422237,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226,0.00505518919365226
"6",0.989669917937033,0.989669917937033,0.989669917937033,0.989669917937033,0.989669917937033,0.989669917937033,0.989669917937033,0.989669917937033,0.989669917937033,0.989669917937033,0.989669917937033,0.989669917937033,0.989669917937033,0.989669917937033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845,0.00128450884755845
"8",0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.0328928527107647,0.0328928527107647,0.0328928527107647,0.0328928527107647,0.0328928527107647,0.0328928527107647,0.0328928527107647,0.0328928527107647,0.0328928527107647,0.0328928527107647,0.0328928527107647,0.0328928527107647,0.0328928527107647,0.0328928527107647,0.0328928527107647,0.0328928527107647,0.0328928527107647,0.0328928527107647,0.0328928527107647,0.0328928527107647,0.0328928527107647,0.0328928527107647,0.0328928527107647,0.0328928527107647,0.0328928527107647,0.0328928527107647
"9",0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.0411454380772529,0.0411454380772529,0.0411454380772529,0.0411454380772529,0.0411454380772529,0.0411454380772529,0.0411454380772529,0.0411454380772529,0.0411454380772529,0.0411454380772529,0.0411454380772529,0.0411454380772529,0.0411454380772529,0.0411454380772529,0.0411454380772529,0.0411454380772529,0.0411454380772529,0.0411454380772529,0.0411454380772529,0.0411454380772529,0.0411454380772529,0.0411454380772529,0.0411454380772529,0.0411454380772529,0.0411454380772529,0.0411454380772529
"10",0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199,0.0226167803722199
