"","t","sigma","pop_size","inference_model","file","demography","replication","sample_size","mutation_rate","recombination_rate","chromosome_length"
"1",0,0.99,34502.1914481027,"Free","results/esmc/demographic_scenario_10/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",10,4,20,1e-08,1e-08,1e+06
"2",152.998843941142,0.99,34502.1914481027,"Free","results/esmc/demographic_scenario_10/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",10,4,20,1e-08,1e-08,1e+06
"3",188.253198199841,0.99,34314.3668251766,"Free","results/esmc/demographic_scenario_10/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",10,4,20,1e-08,1e-08,1e+06
"4",231.630943865837,0.99,34314.3668251766,"Free","results/esmc/demographic_scenario_10/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",10,4,20,1e-08,1e-08,1e+06
"5",285.003891935069,0.99,35516.8763016749,"Free","results/esmc/demographic_scenario_10/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",10,4,20,1e-08,1e-08,1e+06
"6",350.675160505257,0.99,35516.8763016749,"Free","results/esmc/demographic_scenario_10/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",10,4,20,1e-08,1e-08,1e+06
"7",431.478557574939,0.99,38927.2370504037,"Free","results/esmc/demographic_scenario_10/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",10,4,20,1e-08,1e-08,1e+06
"8",530.900863861327,0.99,38927.2370504037,"Free","results/esmc/demographic_scenario_10/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",10,4,20,1e-08,1e-08,1e+06
"9",653.232292313275,0.99,40331.6618256071,"Free","results/esmc/demographic_scenario_10/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",10,4,20,1e-08,1e-08,1e+06
"10",803.751616859895,0.99,40331.6618256071,"Free","results/esmc/demographic_scenario_10/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",10,4,20,1e-08,1e-08,1e+06
"11",988.953958961784,0.99,40896.7451496999,"Free","results/esmc/demographic_scenario_10/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",10,4,20,1e-08,1e-08,1e+06
"12",1216.83106127632,0.99,40896.7451496999,"Free","results/esmc/demographic_scenario_10/rep_4.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",10,4,20,1e-08,1e-08,1e+06
