1	215259	215371
1	223601	223799
1	223887	224081
1	224173	224415
1	224513	224687
1	224855	224947
1	225029	225299
1	225388	225537
1	225617	226465
1	228051	229601
1	230603	230830
1	230913	230972
1	231069	231134
1	231225	231284
1	231379	231441
1	231507	231553
1	231652	231736
1	231819	231899
1	231976	232068
1	232154	232218
1	232327	232402
1	232498	232563
1	232653	232718
1	232807	232866
1	232982	233071
1	233183	233245
1	233368	233565
1	237416	238666
1	240228	241466
1	243452	244581
1	245058	245076
1	246099	246253
1	246413	246539
1	246654	246697
1	247002	247095
1	247180	247934
1	248093	248224
1	248390	248462
1	248606	248645
1	248758	248830
1	248916	248981
1	249124	249201
1	249295	249467
1	249555	249601
1	249691	249922
1	250017	250375
1	250885	251628
1	251714	251779
1	251863	251928
1	252035	252112
1	252203	252382
1	252610	252891
1	253884	253905
1	254248	254468
1	255415	255442
1	255948	256222
1	258964	260070
1	260443	261513
1	262908	262959
1	263077	263186
1	263342	263418
1	263504	263618
1	264645	264821
1	265144	265284
1	265377	265620
1	265707	265910
1	266013	266179
1	266383	266642
1	266714	266915
1	271016	271312
1	271376	271578
1	271811	271902
1	272011	272063
1	272394	272886
1	273073	273163
1	273288	273345
1	273869	273983
1	274238	274381
1	274947	275072
1	275175	275326
1	275734	276024
1	278017	278157
1	278314	278562
1	278641	278712
1	278801	278839
1	278946	279053
1	279149	279246
1	279351	279462
1	279582	279830
1	280606	280778
1	280893	280956
1	282952	283085
1	283188	284007
1	284667	284863
1	284976	285054
1	285137	285223
1	285395	285474
1	285647	285824
1	285933	286082
1	286292	286613
1	286688	286899
1	288098	288478
1	289217	289504
1	290000	290425
1	290566	290640
1	295363	295383
1	295461	295535
1	295632	296023
1	296129	296243
1	296342	296455
1	296549	296641
1	296756	296855
1	296946	296995
1	297076	297177
1	297259	297336
1	297431	297697
1	297786	297885
1	298031	298316
1	298436	298469
1	299293	299354
1	299484	299575
1	299665	299783
1	299921	299995
1	300133	300198
1	300301	300357
1	300455	300504
1	300604	300774
1	300875	301172
1	302728	303432
1	303586	303855
1	304841	305171
1	305438	305469
1	305551	306501
1	306594	306614
1	306857	307124
1	307210	307347
1	307430	307564
1	307634	307673
1	307764	307842
1	307931	308009
1	308090	308182
1	308268	308494
1	308890	309315
1	309403	309463
1	309569	309954
1	310043	310786
1	313852	314119
1	314189	314331
1	314416	314687
1	314780	314934
1	315047	315648
1	315866	316165
1	316256	316480
1	316727	317101
1	317182	317415
1	317514	317960
1	318042	318245
1	318362	318364
1	318858	321542
1	322095	322238
1	322339	322464
1	322863	322952
1	323328	324164
1	326450	326509
1	326598	326757
1	326938	327119
1	327849	328086
1	328338	328492
1	328581	328670
1	328779	328850
1	328949	328993
1	331358	331400
1	331496	332634
1	332817	333563
1	333643	333991
1	334069	334382
1	334479	334691
1	334774	335365
1	335464	335510
1	337332	337720
1	338115	338763
1	345744	345790
1	345881	346886
1	351162	351515
1	355144	355500
1	355595	355652
1	355735	357973
1	358051	358270
1	358371	358445
1	371726	372187
1	386285	386417
1	386568	386683
1	386792	386890
1	386981	387037
1	387126	387281
1	387361	387445
1	387522	387612
1	387709	387873
1	387956	388078
1	388164	388375
1	388455	389608
1	389701	389891
1	389988	390114
1	390586	391450
1	391548	391672
1	391971	392168
1	393279	393332
1	394332	394351
1	394445	395882
1	395997	396056
1	396138	396317
1	396476	397069
1	397379	397471
1	399580	399911
1	399987	400020
1	400141	400210
1	400294	400347
1	400428	400550
1	400632	400713
1	400806	400930
1	401012	401035
1	401130	401160
1	401255	401372
1	401660	401711
1	401824	401947
1	402017	402138
1	402245	402312
1	402405	402466
1	402555	402750
1	403966	404037
1	404152	404231
1	404330	404420
1	404554	404724
1	405970	407616
1	412249	412327
1	412433	412718
1	413122	413254
1	413767	413901
1	414015	414101
1	414205	414465
1	414557	414962
1	415048	415589
1	415952	416477
1	416562	417070
1	417255	417584
1	417674	417840
1	417921	418059
1	418146	418580
1	418653	418936
1	419008	419200
1	423975	424006
1	424097	424195
1	424293	424349
1	424439	424502
1	424608	424814
1	424971	425459
1	427015	427209
1	430408	430557
1	430651	430791
1	431001	431200
1	431307	431529
1	432094	432297
1	432421	432532
1	432628	432692
1	432785	433303
1	433447	433575
1	434259	434543
1	434650	434745
1	434836	434906
1	435294	435597
1	435830	436352
1	436507	436598
1	436965	437647
1	437727	437996
1	439017	439413
1	441783	441887
1	442160	442415
1	442514	442647
1	442723	442801
1	442887	442978
1	443096	443173
1	443251	443313
1	443411	443645
1	443733	443800
1	444657	444702
1	444777	445479
1	445748	445949
1	448092	448233
1	448372	448512
1	448599	448707
1	448788	449067
1	449655	449750
1	449849	449930
1	450018	450145
1	450266	450356
1	450482	450621
1	450710	450796
1	450887	450946
1	451064	451156
1	451238	451330
1	451585	451677
1	451759	451944
1	452078	452232
1	452402	452447
1	452564	452666
1	452750	452832
1	452930	452980
1	453094	453156
1	453259	453324
1	453607	453742
1	453940	454034
1	454137	454263
1	454411	454610
1	454701	455225
1	455905	456022
1	456123	456163
1	456461	456493
1	457176	457757
1	461168	461278
1	461465	461563
1	461649	461699
1	461801	461924
1	462018	462136
1	462210	462311
1	462392	462466
1	462571	462647
1	462734	462980
1	463059	463409
1	463494	463619
1	463713	463844
1	466155	466250
1	466549	466636
1	466722	466831
1	466913	466976
1	467125	467189
1	467272	467337
1	467437	467535
1	468246	468751
1	468841	469111
1	469551	469631
1	470486	471490
1	471563	471649
1	471742	471873
1	471975	472106
1	472261	472326
1	472412	472522
1	472668	472760
1	472870	472903
1	472994	473061
1	473433	473510
1	474436	474823
1	474962	475092
1	475195	475428
1	475514	475769
1	475856	476055
1	476713	476735
1	476864	476888
1	476979	477636
1	477802	477932
1	478022	478285
1	478404	478650
1	478739	478935
1	480290	480626
1	480808	480938
1	481013	481246
1	481890	482145
1	482234	482427
1	483056	483296
1	483429	483559
1	483648	483884
1	483966	484215
1	484303	484430
1	485362	485679
1	485838	486011
1	486264	486859
1	486939	487149
1	487236	487350
1	487462	487704
1	487783	487883
1	487953	488466
1	488549	488666
1	488763	489028
1	489115	489293
1	489784	490358
1	490439	490649
1	490723	490837
1	490919	491161
1	491270	491370
1	491448	491961
1	492045	492156
1	492261	492514
1	492602	492786
1	495286	495343
1	495597	496711
1	497694	498000
1	498107	498428
1	498513	498642
1	500341	500853
1	501204	501443
1	501811	501921
1	502010	502064
1	502166	502302
1	502392	502532
1	502724	502914
1	503008	503086
1	504022	504113
1	504194	504427
1	504547	504603
1	504711	504767
1	504885	504959
1	505047	505111
1	505237	505311
1	505442	505530
1	505617	505697
1	506095	506217
1	506898	507080
1	507345	507506
1	507654	507756
1	507997	508250
1	508502	510784
1	511045	512026
1	513430	514148
1	515903	515954
1	516368	516423
1	516528	516626
1	516753	516812
1	516964	517075
1	517162	517373
1	517649	517777
1	517895	518032
1	518120	518270
1	518361	518443
1	518572	518619
1	518709	518762
1	518854	518937
1	519037	519222
1	520315	520388
1	520490	520677
1	520764	520893
1	521048	521145
1	521259	521356
1	521494	521578
1	521665	521855
1	522761	522848
1	522995	523077
1	524480	525023
1	525345	525657
1	527291	527501
1	528550	528630
1	528633	530246
1	531240	531962
1	532778	533806
1	537900	538985
1	541702	542205
1	542669	543325
1	545699	546607
1	550778	551201
1	551295	552520
1	561524	561568
1	561649	561719
1	561832	561994
1	562127	562720
1	562810	563190
1	563273	563412
1	563493	563628
1	563715	563828
1	563914	563979
1	571124	571915
1	571996	572052
1	572130	572587
1	572656	572805
1	572887	573818
1	574004	574113
1	574327	574560
1	574669	574770
1	576106	576189
1	576277	576522
1	577981	578056
1	578157	578212
1	578286	578346
1	578440	578513
1	578634	578714
1	578825	578899
1	578987	579106
1	579184	579264
1	579352	579420
1	579585	579656
1	579784	579830
1	580339	580450
1	580622	580730
1	580824	581158
1	581290	581436
1	582403	582753
1	583654	584112
1	584258	584596
1	587167	587619
1	587710	588039
1	590437	590549
1	591718	591925
1	593257	593697
1	593910	594023
1	594119	594221
1	594328	594395
1	594499	594644
1	594739	596005
1	596890	597005
1	597377	598604
1	599434	599547
1	599665	599767
1	599883	599950
1	600035	600180
1	600558	601779
1	602577	602799
1	602875	602942
1	603351	603496
1	603585	604788
1	605854	606549
1	607302	607941
1	608020	608243
1	608329	609309
1	611584	611628
1	611704	611787
1	611887	612019
1	612127	612238
1	612371	612470
1	612577	612704
1	612884	612953
1	613157	613245
1	613348	613393
1	613604	613677
1	613767	613840
1	613922	613980
1	614082	614123
1	614417	614840
1	614941	615272
1	615346	615630
1	615749	615932
1	616016	616104
1	616198	616274
1	616393	616483
1	616570	616632
1	616719	616868
1	618859	620325
1	620459	620662
1	620950	621072
1	621151	621324
1	621406	621537
1	621668	621766
1	621937	622008
1	622086	622142
1	622244	622438
1	622606	622700
1	622777	622876
1	622961	623113
1	623215	624198
1	624365	624475
1	624558	624729
1	624828	624915
1	625017	625281
1	625360	625491
1	625919	626023
1	626121	626235
1	626323	626487
1	626578	626603
1	626680	626756
1	626838	626871
1	626966	627065
1	627491	627609
1	627911	628069
1	628711	628763
1	628857	628923
1	629020	629073
1	629241	629303
1	630098	630254
1	630348	630526
1	630625	630723
1	630810	631001
1	631227	631397
1	632043	632684
1	633098	633169
1	634005	634137
1	634221	634399
1	634498	634596
1	634683	634904
1	634995	635084
1	635196	635330
1	635413	635559
1	635642	635690
1	635775	635822
1	635925	636057
1	636151	636205
1	642074	642088
1	643139	643235
1	643391	643668
1	643761	644537
1	644623	644712
1	644812	644973
1	645066	645125
1	645744	645758
1	646345	646441
1	646715	646992
1	647171	647947
1	648038	648127
1	648218	648285
1	648388	648541
1	654133	654912
1	654994	655041
1	655116	656028
1	656125	656918
1	657354	657614
1	657697	658088
1	658189	658378
1	658472	658626
1	658717	658764
1	658855	658954
1	663469	664149
1	664224	664372
1	664462	664810
1	664895	664963
1	665357	665455
1	665536	665581
1	665683	665761
1	665888	665924
1	666416	666865
1	668314	668396
1	668508	668694
1	668778	669002
1	669141	669299
1	669382	669519
1	671507	671524
1	671636	671767
1	671947	672066
1	672156	672272
1	674018	674740
1	676214	676254
1	676350	676454
1	676730	676787
1	676892	676936
1	677052	677132
1	677222	677308
1	677402	677419
1	679289	679357
1	679469	679513
1	679606	679686
1	679915	680001
1	680089	680106
1	681490	681694
1	682281	682667
1	682755	682798
1	683417	683573
1	683665	684060
1	684159	684199
1	684590	684634
1	684714	684836
1	685001	685072
1	685180	686053
1	686234	686439
1	686526	686660
1	686734	686858
1	686950	686997
1	687091	687212
1	687298	687326
1	687431	687475
1	687652	687833
1	687918	688074
1	688192	688275
1	688350	688443
1	688787	688895
1	688995	689084
1	689173	689251
1	689335	689422
1	689812	689882
1	689963	690036
1	690123	690184
1	690312	690453
1	690532	690632
1	690724	690771
1	690856	690920
1	691020	691095
1	691188	691269
1	691345	691726
1	693188	693267
1	693357	693540
1	693616	693837
1	693941	694087
1	694195	694332
1	696423	697613
1	699306	699385
1	699474	699660
1	699739	699963
1	700078	700221
1	700330	700470
1	702234	702386
1	702494	702565
1	702646	703462
1	703560	703780
1	703859	703992
1	704044	704213
1	704289	704317
1	704429	704473
1	704587	704768
1	704851	705007
1	705109	705192
1	705265	705358
1	705445	705547
1	705622	705711
1	705803	705881
1	705965	706052
1	706140	706210
1	706298	706371
1	706443	706535
1	706789	706889
1	706981	707028
1	707117	707181
1	707281	707356
1	707448	707511
1	707606	707930
1	708447	708587
1	708939	709980
1	710260	710478
1	710564	710781
1	710870	710944
1	711426	711497
1	711576	711674
1	711962	712033
1	712124	712238
1	712351	712419
1	712518	712876
1	713127	713705
1	714277	714353
1	714437	714524
1	714615	714664
1	714748	714894
1	715017	715134
1	715413	715580
1	716744	717280
1	717377	717686
1	717983	719541
1	719893	721200
1	725242	726498
1	727650	728580
1	728841	729172
1	729981	730532
1	730957	731221
1	731483	731553
1	731649	731735
1	731815	731964
1	732051	732110
1	732234	732299
1	732746	732838
1	733207	733281
1	733362	733514
1	733603	733701
1	733790	733873
1	737812	738405
1	741865	741912
1	742035	742316
1	742686	742858
1	743027	743414
1	743510	743668
1	744039	744489
1	744573	744760
1	744855	745780
1	745859	746419
1	746528	746606
1	751140	751617
1	751704	751939
1	752022	752162
1	752254	752469
1	752939	753857
1	756924	757765
1	758219	758463
1	758561	759707
1	760413	760613
1	761811	762113
1	762217	762259
1	762803	762929
1	763072	763216
1	763560	763766
1	765020	765162
1	765274	765364
1	765445	765576
1	765669	765807
1	765904	765992
1	771956	772891
1	776251	776421
1	776664	776714
1	776826	776892
1	777063	777126
1	777204	777252
1	777408	777530
1	777973	778065
1	778324	778369
1	778466	778518
1	778888	778927
1	779013	779146
1	779280	779567
1	784274	787774
1	788662	788793
1	788905	789095
1	789242	789322
1	789344	789410
1	789544	789684
1	789763	789842
1	789915	790039
1	790114	790235
1	790331	790465
1	790542	790634
1	790725	790825
1	790905	790957
1	791046	791231
1	791315	791439
1	791684	791779
1	791874	792012
1	792104	792173
1	792261	792354
1	792487	792598
1	792691	792752
1	792841	792982
1	793364	793596
1	794206	795450
1	796399	796512
1	796617	796782
1	796868	796977
1	797076	797192
1	797281	797385
1	797507	797563
1	797656	797700
1	797792	797902
1	797991	798064
1	798158	798251
1	798347	798427
1	798616	798669
1	798812	798895
1	798977	799044
1	799131	799244
1	799339	799413
1	799507	799619
1	799720	799892
1	800179	800268
1	801523	804708
1	804811	805200
1	805907	808846
1	813270	815511
1	815608	815846
1	815933	816091
1	816194	816373
1	816592	816786
1	816884	816982
1	817061	817681
1	817819	818178
1	823974	824470
1	824558	824763
1	824861	825663
1	825755	825829
1	825921	826028
1	826112	826229
1	826323	826458
1	826541	826685
1	826764	827363
1	827446	827865
1	829456	830000
1	830464	830878
1	836851	836853
1	836939	837142
1	837230	837445
1	837703	838020
1	845171	845803
1	865683	866528
1	870695	870789
1	870879	870945
1	871066	871092
1	871180	871464
1	871542	871891
1	871987	872086
1	872170	872223
1	872303	872389
1	872475	872603
1	872694	873017
1	873142	873435
1	873555	873615
1	873726	873820
1	873900	873933
1	874098	874152
1	874252	874294
1	874505	874576
1	875080	875439
1	875521	875682
1	876017	876217
1	876313	876497
1	876604	876742
1	877754	877858
1	877956	877982
1	878264	878401
1	878514	878594
1	878685	878863
1	879065	879223
1	879342	879468
1	879734	879890
1	880031	880113
1	880737	880796
1	881121	881207
1	883786	883939
1	884031	884146
1	884570	884956
1	885060	885131
1	885923	886222
1	886339	886711
1	886802	887250
1	889042	889341
1	889435	889807
1	889903	890351
1	894263	894562
1	894656	895028
1	895124	895716
1	898102	898401
1	898490	898862
1	898954	899402
1	903396	903998
1	905338	906702
1	907053	907118
1	907224	907340
1	907421	907558
1	907643	908200
1	908312	908371
1	908496	908561
1	908670	908780
1	908861	908951
1	909048	909148
1	909243	909350
1	909433	909980
1	910073	911387
1	911982	912401
1	912730	912887
1	913002	913087
1	913203	913397
1	913481	913608
1	913694	913852
1	913986	914090
1	914351	914425
1	914667	914804
1	914901	915086
1	915175	915303
1	915439	915565
1	915646	915856
1	916242	916357
1	916475	916703
1	916962	917055
1	917198	917275
1	917388	917444
1	917556	917705
1	917802	918017
1	918128	918343
1	918921	919001
1	919324	919419
1	919672	919788
1	920415	921746
1	923585	924419
1	924517	924702
1	924778	925973
1	928912	929746
1	929827	930006
1	930092	931278
1	933235	934111
1	934213	934371
1	934445	935634
1	935774	936274
1	938444	939287
1	939373	939546
1	939635	940824
1	943929	944760
1	944835	945005
1	945082	946277
1	946622	947335
1	952625	953920
1	952747	953188
1	961766	961866
1	962073	962154
1	962252	962313
1	962399	962684
1	962769	962902
1	965000	965096
1	965626	965766
1	965850	965985
1	966182	966291
1	967934	968653
1	975019	975801
1	976308	976350
1	976430	976495
1	976570	976652
1	976940	977002
1	977096	977164
1	977247	977300
1	977374	977454
1	977549	977614
1	977711	977983
1	980629	980667
1	981067	981197
1	981531	981666
1	981844	981987
1	982134	982169
1	983182	983770
1	983852	983973
1	984066	984383
1	984738	985347
1	985428	985616
1	985713	985798
1	985881	985962
1	986058	986209
1	986292	986405
1	986495	986593
1	986676	986754
1	986855	986964
1	988317	988413
1	988837	989486
1	990943	991164
1	993418	993513
1	993595	993777
1	993855	994012
1	994099	994198
1	994298	994409
1	994504	994643
1	994733	994918
1	995005	995172
1	996411	996628
1	997177	997525
1	997630	997771
1	997945	998318
2	0	67
2	160	285
2	549	619
2	967	1044
2	1123	1205
2	1288	1434
2	1522	1597
2	1679	1994
2	2108	2183
2	3769	3897
2	4069	4162
2	4539	4616
2	4693	4775
2	4877	5029
2	5122	5197
2	5304	5553
2	5670	5745
2	6682	6921
2	7596	7749
2	7836	7942
2	8046	8174
2	8346	8439
2	8801	8893
2	8970	9052
2	9154	9306
2	9399	9474
2	9581	9830
2	9947	10022
2	10959	11888
2	12207	12455
2	12734	13067
2	13672	14150
2	17868	18173
2	18421	18984
2	21828	22010
2	23190	23243
2	23456	23620
2	23849	23998
2	24119	24202
2	24289	24309
2	30831	31331
2	32158	32538
2	33251	33319
2	33403	33501
2	33594	33674
2	33898	34071
2	34145	34255
2	34337	34390
2	34471	34623
2	34720	34860
2	34995	35108
2	35577	35638
2	35740	35882
2	36077	36144
2	36228	36407
2	36488	36615
2	36734	36785
2	36863	37041
2	37375	37540
2	37625	37815
2	37923	38277
2	39156	39590
2	39758	39861
2	40000	40285
2	41094	41384
2	41464	41775
2	43659	44220
2	44342	44453
2	44541	44577
2	44701	44777
2	44929	45163
2	49735	50358
2	54972	55312
2	55856	56033
2	56323	56519
2	56599	56757
2	57001	57358
2	64055	64269
2	64350	64459
2	64546	64698
2	64802	64923
2	65026	65161
2	65314	65410
2	65509	65609
2	65688	65851
2	65992	66063
2	66152	66268
2	66350	66445
2	66532	66653
2	66742	66802
2	66931	67665
2	67825	67875
2	68553	68792
2	69324	69986
2	70414	70734
2	71668	73056
2	73473	73672
2	74206	74236
2	75927	76154
2	76296	76487
2	76569	76737
2	77338	77798
2	79210	79437
2	79581	79772
2	79871	80039
2	80405	80865
2	83263	83502
2	83856	84401
2	84484	84660
2	84746	84971
2	85055	85168
2	85249	85335
2	85415	85458
2	86396	87248
2	87333	87626
2	87739	87824
2	87906	87987
2	88092	88381
2	88719	88832
2	88912	89010
2	89112	89190
2	89413	89531
2	90577	91938
2	92434	92529
2	92611	92880
2	92975	93082
2	93250	93330
2	93415	93571
2	93657	93825
2	93994	94294
2	95034	95188
2	95367	95530
2	95614	95737
2	95826	95955
2	96141	96202
2	96325	99640
2	99721	99807
2	99898	100005
2	100282	100335
2	101500	101808
2	101967	102036
2	102130	102167
2	103087	103244
2	103396	103743
2	103847	104329
2	104432	104603
2	104778	104915
2	105013	105123
2	105250	105414
2	105877	106002
2	106166	106294
2	107960	108202
2	108452	108658
2	108728	109260
2	109351	109512
2	109609	110023
2	110444	110635
2	110717	110840
2	110928	111178
2	113393	114688
2	117094	117330
2	117426	117750
2	118017	118525
2	123469	124929
2	127965	128311
2	128423	128432
2	129902	130248
2	130368	130377
2	131662	131904
2	132151	132541
2	132627	132794
2	133155	133204
2	133294	133331
2	133596	133713
2	134286	134450
2	134832	135803
2	136338	136484
2	136568	136669
2	136793	136882
2	136970	137014
2	137098	137172
2	137264	137344
2	137455	137901
2	138322	138522
2	138868	138909
2	139238	139300
2	139411	139473
2	139568	139630
2	139733	139795
2	139890	139952
2	140048	140110
2	140210	140272
2	140563	140625
2	140712	140774
2	140885	140944
2	141120	141230
2	141303	141395
2	141481	141855
2	142381	143655
2	145391	145755
2	145862	146074
2	146164	146341
2	147036	147188
2	147598	147741
2	147887	148003
2	148105	148221
2	148424	148575
2	148857	148948
2	149037	149122
2	152035	152668
2	152751	152820
2	152976	153114
2	153258	153350
2	153767	154002
2	154101	154371
2	154454	154646
2	154770	154850
2	154926	155051
2	155139	155289
2	155362	155509
2	155589	155786
2	157209	157562
2	157722	157958
2	160060	160293
2	161340	161618
2	161697	162227
2	162323	162674
2	163095	163396
2	163491	163537
2	163637	163703
2	164464	164523
2	164614	164655
2	164736	164764
2	164857	165007
2	165876	166047
2	166145	166461
2	166818	167054
2	167153	167320
2	167514	167678
2	168463	168785
2	168875	169110
2	169210	169394
2	169923	169994
2	170206	170273
2	170527	170647
2	170733	170798
2	170881	171003
2	171093	171164
2	173658	173723
2	173810	173870
2	173946	174156
2	174319	174415
2	174512	174568
2	174668	174791
2	174890	175022
2	175101	175164
2	175256	175366
2	175454	175564
2	176389	176544
2	176638	176703
2	176800	177153
2	177430	177474
2	177558	177677
2	177802	177847
2	177934	177988
2	178420	178515
2	178632	178685
2	178750	178815
2	179468	179546
2	179643	179720
2	180402	180603
2	180684	180808
2	180921	180969
2	181069	181226
2	181382	181468
2	181777	181921
2	182155	182218
2	182705	182903
2	183060	183269
2	184001	184212
2	184294	184387
2	184643	184757
2	185599	185718
2	186145	186248
2	187531	187581
2	188022	188225
2	188313	188555
2	188640	188855
2	189092	189247
2	189351	189510
2	190027	190178
2	190455	190542
2	191035	191108
2	191180	191254
2	191353	191586
2	192063	192173
2	192274	192330
2	192475	192507
2	192649	192741
2	192886	192973
2	193305	193522
2	194123	194555
2	194663	194814
2	194960	195074
2	195445	195479
2	196066	196281
2	196370	196441
2	196533	196754
2	196836	197054
2	197578	197757
2	200570	200645
2	200736	200881
2	200957	201190
2	201281	201493
2	201585	201677
2	201771	201974
2	202669	202896
2	202983	203333
2	203539	204693
2	204800	204985
2	205471	205728
2	205817	206875
2	207369	207479
2	207656	207890
2	208085	208221
2	208314	208466
2	208556	208642
2	208888	208950
2	209152	209241
2	209321	209737
2	210336	210786
2	210995	211329
2	211697	211849
2	212292	212384
2	212740	212766
2	214030	214644
2	216483	218321
2	218928	219224
2	220050	220163
2	221755	222129
2	222210	222402
2	222513	222877
2	223589	223738
2	223828	223986
2	224082	224171
2	224267	224392
2	224478	224729
2	225261	226256
2	226813	226901
2	227344	227446
2	227585	227654
2	227742	227780
2	227892	228009
2	228097	228154
2	228463	228527
2	228634	228640
2	228722	228782
2	229022	229081
2	229161	229180
2	229261	229326
2	229736	229903
2	230404	230661
2	230827	231039
2	231109	231380
2	231458	231599
2	233113	233292
2	233511	233876
2	233955	234425
2	234512	234691
2	236030	236223
2	236516	236534
2	238169	238368
2	239065	239194
2	239529	239534
2	239623	239703
2	239792	239800
2	240579	240609
2	240689	240790
2	240880	241026
2	241180	241403
2	241484	241643
2	241741	241898
2	241995	242132
2	242771	242843
2	243184	243377
2	243702	243785
2	243876	243956
2	244698	244778
2	244875	245099
2	245194	245361
2	245443	245558
2	245647	245799
2	245879	246022
2	246103	246967
2	247904	248009
2	248311	248369
2	248470	248607
2	248703	248954
2	249050	249294
2	249862	250069
2	257984	259588
2	261083	261352
2	261902	261979
2	262109	262555
2	262629	262832
2	263022	263183
2	263447	263815
2	263932	264528
2	264939	265115
2	265250	265384
2	265468	265714
2	265881	265991
2	266116	266234
2	266328	266432
2	266531	266733
2	266838	266961
2	267076	267250
2	267591	267634
2	273619	273828
2	274267	276135
2	281623	281838
2	282115	282684
2	282799	282865
2	283308	283402
2	283481	283690
2	283769	283906
2	284017	284184
2	285938	286244
2	286480	286876
2	287254	287425
2	291048	291351
2	291857	292224
2	294876	295586
2	297744	298430
2	298947	299365
2	299787	299952
2	300112	300306
2	300385	300657
2	302911	303510
2	303859	303981
2	304353	304581
2	304819	304820
2	306302	306502
2	306594	306713
2	306801	306962
2	307094	307304
2	307379	307415
2	307645	307690
2	309465	309574
2	309656	309720
2	309804	309889
2	310015	310104
2	310212	310322
2	310616	310709
2	310950	311122
2	311405	311517
2	311746	311959
2	312255	312341
2	312432	312492
2	312587	312816
2	313118	313263
2	313392	313485
2	313568	313612
2	313689	313889
2	313967	314017
